Penta_Quartile	Q1-Q2	Q1-Q2	>Q3	<Q1	Q2-Q3	Q1-Q2	Q2-Q3	Q1-Q2	Q2-Q3	<Q1	>Q3	>Q3	<Q1	>Q3	Q1-Q2	>Q3	Q2-Q3	<Q1	Q1-Q2	>Q3	>Q3	<Q1	Q2-Q3	Q1-Q2	Q2-Q3	Q1-Q2	Q2-Q3	<Q1	>Q3	>Q3	<Q1	>Q3	Q1-Q2	>Q3	Q2-Q3	<Q1
Sex	M	M	M	M	M	M	M	M	M	M	M	M	M	M	M	M	M	M	M	M	M	M	M	M	M	M	M	M	M	M	M	M	M	M	M	M
D_0__Bacteria|D_1__Proteobacteria|D_2__Gammaproteobacteria|D_3__Oceanospirillales|D_4__Halomonadaceae|D_5__Cobetia	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.002089448	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
D_0__Bacteria|D_1__Proteobacteria|D_2__Gammaproteobacteria|D_3__Oceanospirillales|D_4__Halomonadaceae|D_5__Cobetia|NA	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.002089448	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
D_0__Bacteria|D_1__Proteobacteria|D_2__Gammaproteobacteria|D_3__Oceanospirillales|D_4__Halomonadaceae|D_5__Halomonas	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.003728656	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.001082814	0.000000000	0.000000000	0.000000000	0.000000000
D_0__Bacteria|D_1__Proteobacteria|D_2__Gammaproteobacteria|D_3__Oceanospirillales|D_4__Halomonadaceae|D_5__Halomonas|NA	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.003728656	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.001082814	0.000000000	0.000000000	0.000000000	0.000000000
D_0__Bacteria|D_1__Proteobacteria|D_2__Gammaproteobacteria|D_3__Oceanospirillales|D_4__Halomonadaceae|D_5__Salinicola	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.003257134	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
D_0__Bacteria|D_1__Proteobacteria|D_2__Gammaproteobacteria|D_3__Oceanospirillales|D_4__Halomonadaceae|D_5__Salinicola|NA	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.003257134	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
D_0__Bacteria|D_1__Proteobacteria|D_2__Gammaproteobacteria|D_3__Oceanospirillales|D_4__Marinomonadaceae	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0004050332	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
D_0__Bacteria|D_1__Proteobacteria|D_2__Gammaproteobacteria|D_3__Oceanospirillales|D_4__Marinomonadaceae|D_5__Marinomonas	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0004050332	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
D_0__Bacteria|D_1__Proteobacteria|D_2__Gammaproteobacteria|D_3__Oceanospirillales|D_4__Marinomonadaceae|D_5__Marinomonas|D_6__uncultured_marine_bacterium	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0004050332	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
D_0__Bacteria|D_1__Proteobacteria|D_2__Gammaproteobacteria|D_3__Oceanospirillales|D_4__Nitrincolaceae	0.0000000000	0.0001995742	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0021878498	0.0030449616	0.0023103987	0.0029023800	0.0000000000	0.0038248917	0.0035798541	0.0043411735	0.0033557507	0.0000000000	0.0000000000	0.0002716418	0.0005629725	0.0000000000	0.0088555570	0.0000000000	0.0000000000	0.0014086595	0.0000000000	0.0004477389	0.0011070908	0.0000000000	0.0027772666	0.0012929879	0.0040974768	0.0011261261	0.0021405026	0.0000000000	0.0000000000	0.0026692550
D_0__Bacteria|D_1__Proteobacteria|D_2__Gammaproteobacteria|D_3__Oceanospirillales|D_4__Nitrincolaceae|D_5__uncultured	0.0000000000	0.0001995742	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0021878498	0.0030449616	0.0023103987	0.0029023800	0.0000000000	0.0038248917	0.0035798541	0.0043411735	0.0033557507	0.0000000000	0.0000000000	0.0002716418	0.0005629725	0.0000000000	0.0088555570	0.0000000000	0.0000000000	0.0014086595	0.0000000000	0.0004477389	0.0011070908	0.0000000000	0.0027772666	0.0012929879	0.0040974768	0.0011261261	0.0021405026	0.0000000000	0.0000000000	0.0026692550
D_0__Bacteria|D_1__Proteobacteria|D_2__Gammaproteobacteria|D_3__Oceanospirillales|D_4__Nitrincolaceae|D_5__uncultured|D_6__uncultured_marine_bacterium	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0019065123	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0005629725	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0014086595	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
D_0__Bacteria|D_1__Proteobacteria|D_2__Gammaproteobacteria|D_3__Oceanospirillales|D_4__Nitrincolaceae|D_5__uncultured|NA	0.0000000000	0.0001995742	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0021878498	0.0030449616	0.0023103987	0.0029023800	0.0000000000	0.0038248917	0.0016733417	0.0043411735	0.0033557507	0.0000000000	0.0000000000	0.0002716418	0.0000000000	0.0000000000	0.0088555570	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0004477389	0.0011070908	0.0000000000	0.0027772666	0.0012929879	0.0040974768	0.0011261261	0.0021405026	0.0000000000	0.0000000000	0.0026692550
D_0__Bacteria|D_1__Proteobacteria|D_2__Gammaproteobacteria|D_3__Oceanospirillales|D_4__Pseudohongiellaceae	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0028107337	0.0005464428	0.0044236274	0.0000000000	0.0032571343	0.0000000000	0.0000000000	0.0008560588	0.0000603728	0.0000000000	0.0012964724	0.0000000000	0.0003643164	0.0000000000	0.0000000000	0.0000000000	0.0005931198	0.0005091866	0.0034326650	0.0000000000	0.0000000000	0.0007361429	0.0060865040	0.0000000000	0.0012993763	0.0010702513	0.0000000000	0.0000000000	0.0000000000
D_0__Bacteria|D_1__Proteobacteria|D_2__Gammaproteobacteria|D_3__Oceanospirillales|D_4__Pseudohongiellaceae|D_5__Pseudohongiella	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0028107337	0.0005464428	0.0044236274	0.0000000000	0.0032571343	0.0000000000	0.0000000000	0.0008560588	0.0000603728	0.0000000000	0.0012964724	0.0000000000	0.0003643164	0.0000000000	0.0000000000	0.0000000000	0.0005931198	0.0005091866	0.0034326650	0.0000000000	0.0000000000	0.0007361429	0.0060865040	0.0000000000	0.0012993763	0.0010702513	0.0000000000	0.0000000000	0.0000000000
D_0__Bacteria|D_1__Proteobacteria|D_2__Gammaproteobacteria|D_3__Oceanospirillales|D_4__Pseudohongiellaceae|D_5__Pseudohongiella|D_6__uncultured_bacterium	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0001853499	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
D_0__Bacteria|D_1__Proteobacteria|D_2__Gammaproteobacteria|D_3__Oceanospirillales|D_4__Pseudohongiellaceae|D_5__Pseudohongiella|NA	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0028107337	0.0005464428	0.0044236274	0.0000000000	0.0032571343	0.0000000000	0.0000000000	0.0008560588	0.0000603728	0.0000000000	0.0012964724	0.0000000000	0.0003643164	0.0000000000	0.0000000000	0.0000000000	0.0004077699	0.0005091866	0.0034326650	0.0000000000	0.0000000000	0.0007361429	0.0060865040	0.0000000000	0.0012993763	0.0010702513	0.0000000000	0.0000000000	0.0000000000
D_0__Bacteria|D_1__Proteobacteria|D_2__Gammaproteobacteria|D_3__OM182_clade	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	6.963142e-05	0.000000e+00	3.205454e-03	5.040990e-03	6.039631e-04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.921503e-03	1.410785e-03	0.000000e+00	0.000000e+00	8.149255e-04	0.000000e+00	0.000000e+00	1.313504e-03	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.835680e-03	9.450775e-04	2.095524e-03	0.000000e+00	1.214147e-03	5.750845e-03	6.453569e-03	1.583972e-03	0.000000e+00	0.000000e+00	0.000000e+00
D_0__Bacteria|D_1__Proteobacteria|D_2__Gammaproteobacteria|D_3__OM182_clade|D_4__uncultured_bacterium	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0015772871	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0009450775	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0009095634	0.0000000000	0.0000000000	0.0000000000	0.0000000000
D_0__Bacteria|D_1__Proteobacteria|D_2__Gammaproteobacteria|D_3__OM182_clade|D_4__uncultured_bacterium|D_5__uncultured_bacterium	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0015772871	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0009450775	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0009095634	0.0000000000	0.0000000000	0.0000000000	0.0000000000
D_0__Bacteria|D_1__Proteobacteria|D_2__Gammaproteobacteria|D_3__OM182_clade|D_4__uncultured_bacterium|D_5__uncultured_bacterium|D_6__uncultured_bacterium	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0015772871	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0009450775	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0009095634	0.0000000000	0.0000000000	0.0000000000	0.0000000000
D_0__Bacteria|D_1__Proteobacteria|D_2__Gammaproteobacteria|D_3__OM182_clade|NA	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	6.963142e-05	0.000000e+00	1.628167e-03	5.040990e-03	6.039631e-04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.921503e-03	1.410785e-03	0.000000e+00	0.000000e+00	8.149255e-04	0.000000e+00	0.000000e+00	1.313504e-03	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.835680e-03	0.000000e+00	2.095524e-03	0.000000e+00	1.214147e-03	5.750845e-03	5.544006e-03	1.583972e-03	0.000000e+00	0.000000e+00	0.000000e+00
D_0__Bacteria|D_1__Proteobacteria|D_2__Gammaproteobacteria|D_3__OM182_clade|NA|NA	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	6.963142e-05	0.000000e+00	1.628167e-03	5.040990e-03	6.039631e-04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.921503e-03	1.410785e-03	0.000000e+00	0.000000e+00	8.149255e-04	0.000000e+00	0.000000e+00	1.313504e-03	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.835680e-03	0.000000e+00	2.095524e-03	0.000000e+00	1.214147e-03	5.750845e-03	5.544006e-03	1.583972e-03	0.000000e+00	0.000000e+00	0.000000e+00
D_0__Bacteria|D_1__Proteobacteria|D_2__Gammaproteobacteria|D_3__OM182_clade|NA|NA|NA	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	6.963142e-05	0.000000e+00	1.628167e-03	5.040990e-03	6.039631e-04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.921503e-03	1.410785e-03	0.000000e+00	0.000000e+00	8.149255e-04	0.000000e+00	0.000000e+00	1.313504e-03	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.835680e-03	0.000000e+00	2.095524e-03	0.000000e+00	1.214147e-03	5.750845e-03	5.544006e-03	1.583972e-03	0.000000e+00	0.000000e+00	0.000000e+00
D_0__Bacteria|D_1__Proteobacteria|D_2__Gammaproteobacteria|D_3__Pasteurellales	0.0009961978	0.0001626160	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0027220922	0.0008554407	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0009650957	0.0001457266	0.0000000000	0.0000000000	0.0000000000	0.0002965599	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0022418899	0.0000000000	0.0000000000	0.0048510049	0.0004709106	0.0000000000	0.0000000000	0.0000000000
D_0__Bacteria|D_1__Proteobacteria|D_2__Gammaproteobacteria|D_3__Pasteurellales|D_4__Pasteurellaceae	0.0009961978	0.0001626160	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0027220922	0.0008554407	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0009650957	0.0001457266	0.0000000000	0.0000000000	0.0000000000	0.0002965599	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0022418899	0.0000000000	0.0000000000	0.0048510049	0.0004709106	0.0000000000	0.0000000000	0.0000000000
D_0__Bacteria|D_1__Proteobacteria|D_2__Gammaproteobacteria|D_3__Pasteurellales|D_4__Pasteurellaceae|D_5__Aggregatibacter	0.000000000	0.000162616	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.004851005	0.000000000	0.000000000	0.000000000	0.000000000
D_0__Bacteria|D_1__Proteobacteria|D_2__Gammaproteobacteria|D_3__Pasteurellales|D_4__Pasteurellaceae|D_5__Aggregatibacter|D_6__uncultured_bacterium	0.000000000	0.000162616	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.004851005	0.000000000	0.000000000	0.000000000	0.000000000
D_0__Bacteria|D_1__Proteobacteria|D_2__Gammaproteobacteria|D_3__Pasteurellales|D_4__Pasteurellaceae|D_5__Haemophilus	0.0009961978	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0027220922	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0009650957	0.0001457266	0.0000000000	0.0000000000	0.0000000000	0.0002965599	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0022418899	0.0000000000	0.0000000000	0.0000000000	0.0004709106	0.0000000000	0.0000000000	0.0000000000
D_0__Bacteria|D_1__Proteobacteria|D_2__Gammaproteobacteria|D_3__Pasteurellales|D_4__Pasteurellaceae|D_5__Haemophilus|D_6__uncultured_bacterium	0.0009961978	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0027220922	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0001457266	0.0000000000	0.0000000000	0.0000000000	0.0002965599	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0022418899	0.0000000000	0.0000000000	0.0000000000	0.0004709106	0.0000000000	0.0000000000	0.0000000000
D_0__Bacteria|D_1__Proteobacteria|D_2__Gammaproteobacteria|D_3__Pasteurellales|D_4__Pasteurellaceae|D_5__Haemophilus|NA	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0009650957	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
D_0__Bacteria|D_1__Proteobacteria|D_2__Gammaproteobacteria|D_3__Pasteurellales|D_4__Pasteurellaceae|D_5__Pasteurella	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0008554407	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
D_0__Bacteria|D_1__Proteobacteria|D_2__Gammaproteobacteria|D_3__Pasteurellales|D_4__Pasteurellaceae|D_5__Pasteurella|NA	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0008554407	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
D_0__Bacteria|D_1__Proteobacteria|D_2__Gammaproteobacteria|D_3__Pseudomonadales	0.755001743	0.811128851	0.262222950	0.955034975	0.734557299	0.002846975	0.244581256	0.576342991	0.599917554	0.184651414	0.281205518	0.011205737	0.010588687	0.002562004	0.541364763	0.830483234	0.277653825	0.010692810	0.584526299	0.780657227	0.267615779	0.001361269	0.748226484	0.036810498	0.377434548	0.450077111	0.519171572	0.137948759	0.237824363	0.005786909	0.005463302	0.008056133	0.599554775	0.864046122	0.193173994	0.016824395
D_0__Bacteria|D_1__Proteobacteria|D_2__Gammaproteobacteria|D_3__Pseudomonadales|D_4__Moraxellaceae	0.755001743	0.810988410	0.262222950	0.954991689	0.729938415	0.001998940	0.244581256	0.576342991	0.599917554	0.184651414	0.281205518	0.010219632	0.003127229	0.002170587	0.540905916	0.830483234	0.277653825	0.010692810	0.584526299	0.780657227	0.264395576	0.001361269	0.748226484	0.036810498	0.375440234	0.448385652	0.518793541	0.137948759	0.236619765	0.005786909	0.005463302	0.008056133	0.599554775	0.864046122	0.189042982	0.016824395
D_0__Bacteria|D_1__Proteobacteria|D_2__Gammaproteobacteria|D_3__Pseudomonadales|D_4__Moraxellaceae|D_5__Acinetobacter	0.0019093792	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0009086091	0.0000000000	0.0030856968	0.0000000000	0.0000000000	0.0000000000	0.0030778425	0.0027843309	0.0013165854	0.0000000000	0.0001911805	0.0022430888	0.0000000000	0.0000000000	0.0001700143	0.0025846362	0.0000000000	0.0040396742	0.0000000000	0.0000000000	0.0000000000	0.0001620133	0.0000000000	0.0000000000	0.0000000000	0.0014017684	0.0036382536	0.0000000000	0.0000000000	0.0000000000	0.0000000000
